"File","Line","Category","Match","Sample"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","17","BACKEND","engine","} from ""../knex-pdf-engine"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","86","BACKEND","FALLBACK","const FALLBACK_PX_PER_CENTIMETER = 96 / 2.54;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","105","BACKEND","fallback","function safeNumber(value: number | null | undefined, fallback = 0): number {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","108","BACKEND","fallback",": fallback;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","142","SCALE","getBoundingClientRect","const rect = root.getBoundingClientRect();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","285","LIFECYCLE","lRu","const horizontalRulerTrackRef = useRef<HTMLDivElement | null>(null);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","310","BACKEND","FALLBACK",": FALLBACK_PX_PER_CENTIMETER;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","369","BACKEND","engine","* Versão geométrica local. Ela não substitui layoutVersion do engine."
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","424","LIFECYCLE","lRu","const track = horizontalRulerTrackRef.current;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfReadingFrame.tsx","667","LIFECYCLE","lRu","ref={horizontalRulerTrackRef}"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfSidebar.tsx","121","TILES","gap","<div className=""flex flex-col gap-1"">"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfSidebar.tsx","182","TILES","gap","<div className=""mt-2 flex items-center gap-1 text-zinc-500"">"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","5","BACKEND","engine","import type { KnexPdfTextBlock as PdfTextBlock } from ""../knex-pdf-engine"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","7","TEXT","PdfTextLayer","export type PdfTextLayerMode = ""semantic"" | ""visual"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","18","TEXT","PdfTextLayer","type PdfTextLayerBlock = Omit<"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","20","TEXT","fontName","| ""fontName"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","21","TEXT","fontFamily","| ""fontFamily"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","27","TEXT","textRenderMode","| ""textRenderMode"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","29","BACKEND","Backend","| ""sourceBackend"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","33","SCALE","scaleX","| ""scaleX"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","34","SCALE","scaleY","| ""scaleY"""
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","38","TEXT","fontName","fontName: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","39","TEXT","fontFamily","fontFamily: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","45","TEXT","textRenderMode","textRenderMode: string | number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","47","BACKEND","Backend","sourceBackend: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","51","SCALE","scaleX","scaleX: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","52","SCALE","scaleY","scaleY: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","56","TEXT","PdfTextLayer","type PdfTextLayerProps = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","57","TEXT","PdfTextLayer","blocks: PdfTextLayerBlock[];"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","314","BACKEND","Fallback","function estimateFallbackTextWidth(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","348","BACKEND","Fallback","return estimateFallbackTextWidth({"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","372","BACKEND","fallback","fallback = 0,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","376","BACKEND","fallback",": fallback;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","383","BACKEND","fallback","fallback: number,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","385","BACKEND","fallback","const safe = safeNumber(value, fallback);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","389","BACKEND","fallback","function px(value: number | null | undefined, fallback = 0): string {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","413","PDFIUM","pdfium","normalized.includes(""pdfium"") ||"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","600","SCALE","ScaleX","fitScaleX: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","605","SCALE","scaleY","const scaleY = safeNumber(input.block.scaleY, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","605","SCALE","scaleY","const scaleY = safeNumber(input.block.scaleY, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","606","SCALE","scaleX","const scaleX = clamp("
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","607","SCALE","ScaleX","input.fitScaleX,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","616","SCALE","scaleX","if (Math.abs(scaleX - 1) > 0.001 || Math.abs(scaleY - 1) > 0.001) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfTextLayer.tsx","668","PDFIUM","PDFium","* Agora os blocos vindos do PDFium são palavras. Por isso o ajuste de"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","4","SERVER","service","import type { NativePdfSession } from ""../services"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","8","BACKEND","engine","} from ""../knex-pdf-engine"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","12","LIFECYCLE","Cache","type CachedThumbnail = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","17","LIFECYCLE","WeakMap","const thumbnailCache = new WeakMap<NativePdfSession, Map<string, CachedThumbnail>>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","17","LIFECYCLE","Cache","const thumbnailCache = new WeakMap<NativePdfSession, Map<string, CachedThumbnail>>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","17","LIFECYCLE","Map<","const thumbnailCache = new WeakMap<NativePdfSession, Map<string, CachedThumbnail>>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","17","LIFECYCLE","Cache","const thumbnailCache = new WeakMap<NativePdfSession, Map<string, CachedThumbnail>>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","31","TILES","gap","<div className=""grid grid-cols-[repeat(auto-fit,minmax(164px,1fr))] gap-3"">"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","88","LIFECYCLE","cancelled","let cancelled = false;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","89","LIFECYCLE","AbortController","const abortController = new AbortController();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","89","LIFECYCLE","abortController","const abortController = new AbortController();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","89","SERVER","Controller","const abortController = new AbortController();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","89","SERVER","Controller","const abortController = new AbortController();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","90","SCALE","devicePixelRatio","const devicePixelRatio ="
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","91","SCALE","devicePixelRatio","typeof window !== ""undefined"" ? Math.round((window.devicePixelRatio || 1) * 100) : 100;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","92","SCALE","devicePixelRatio","const cacheKey = `${pageNumber}:${THUMBNAIL_RENDER_WIDTH}:${devicePixelRatio}`;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","92","LIFECYCLE","cache","const cacheKey = `${pageNumber}:${THUMBNAIL_RENDER_WIDTH}:${devicePixelRatio}`;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","93","LIFECYCLE","Cache","const sessionCache = thumbnailCache.get(session) ?? new Map<string, CachedThumbnail>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","109","RENDER","getViewport","const viewport = page.getViewport({ scale: 1 });"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","119","SERVER","Controller","signal: abortController.signal,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","122","SERVER","Controller","if (cancelled || abortController.signal.aborted) return;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\PdfThumbnailsPanel.tsx","142","SERVER","Controller","abortController.abort();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","4","SERVER","service","import type { NativePdfSession } from ""../../services"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","6","SERVER","PdfTile","createKnexPdfTileCacheKey,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","6","LIFECYCLE","Cache","createKnexPdfTileCacheKey,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","8","SERVER","PdfTile","renderKnexPdfTileToCanvas,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","9","SERVER","ServerRender","requestServerRenderedTile,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","10","LIFECYCLE","Cache","TileBitmapCache,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","12","BACKEND","Fallback","type KnexReadServerTileFallbackResponse,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","17","SERVER","PdfPageTile","type KnexPdfPageTile,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","19","BACKEND","engine","} from ""../../knex-pdf-engine"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","21","LIFECYCLE","cancelled","type TileStatus = ""idle"" | ""rendering"" | ""ready"" | ""error"" | ""cancelled"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","22","LIFECYCLE","Cache","type TileCacheStatus = ""hit"" | ""miss"" | ""stored"" | ""discarded"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","23","SERVER","RenderMode = ""server","type TileRenderMode = ""server-tiled"" | ""tiled-canvas"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","25","LIFECYCLE","Cache","type CachedTileBitmap = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","28","BACKEND","backend","backend: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","34","LIFECYCLE","CACHE","const TILE_BITMAP_CACHE_MAX_ENTRIES = 384;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","35","LIFECYCLE","CACHE","const TILE_BITMAP_CACHE_MAX_BYTES = 384 * 1024 * 1024;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","36","LIFECYCLE","CACHE","const STABLE_TILE_CACHE_RENDER_VERSION = 0;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","39","LIFECYCLE","Cache","const tileBitmapCache = new TileBitmapCache<CachedTileBitmap>({"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","39","LIFECYCLE","Cache","const tileBitmapCache = new TileBitmapCache<CachedTileBitmap>({"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","55","SERVER","PDF_TILE_DEBUG_BORDERS ?? record.KNEX_PDF_TILE","record.KNEX_PDF_TILE_DEBUG_BORDERS ?? record.KNEX_PDF_TILE_DEBUG;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","64","SERVER","ServerTileDpi(renderPhase: KnexPdfRender","function resolveServerTileDpi(renderPhase: KnexPdfRenderPhase): number {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","76","BACKEND","Fallback","function asServerTileFallbackResponse("
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","78","BACKEND","Fallback","): KnexReadServerTileFallbackResponse {"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","79","BACKEND","Fallback","return response as KnexReadServerTileFallbackResponse;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","85","SERVER","PdfPageTile","tile: KnexPdfPageTile;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","89","BACKEND","backend","backend: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","90","BACKEND","backend","backendVersion: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","93","SERVER","PdfTile","createKnexPdfTileCacheKey({"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","103","SCALE","outputScale","outputScale: Math.min(input.tile.outputScaleX, input.tile.outputScaleY),"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","103","SCALE","outputScale","outputScale: Math.min(input.tile.outputScaleX, input.tile.outputScaleY),"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","103","SCALE","outputScale","outputScale: Math.min(input.tile.outputScaleX, input.tile.outputScaleY),"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","107","BACKEND","backend","backend: input.backend,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","107","BACKEND","backend","backend: input.backend,"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","125","SCALE","canvas.width","canvas.width = Math.max(1, Math.ceil(sourceWidth));"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","126","SCALE","canvas.height","canvas.height = Math.max(1, Math.ceil(sourceHeight));"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","141","SCALE","canvas.height","context.fillRect(0, 0, canvas.width, canvas.height);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","141","SCALE","canvas.width","context.fillRect(0, 0, canvas.width, canvas.height);"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","142","SCALE","imageSmoothingEnabled","context.imageSmoothingEnabled = true;"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","175","RENDER","cleanup()","cleanup();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","182","RENDER","cleanup()","cleanup();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","186","RENDER","cleanup()","cleanup();"
"knexwriter\src\modules\Knexread\native-pdf-reader\components\pdf-tiles\PdfTileCanvas.tsx","211","SCALE","outputScale","outputScale: Math.min(input.tile.outputScaleX, input.tile.outputScaleY),"
